,,,2017a,Column1,_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16,_17,_18,_19,_20,_21,_22,_23,_24,_25,_26,_27,_28,_29,_30,_31,_32,_33,_34,_35,_36,_37,_38,_39,_40,_41,_42,_43,_44,_45,_46,_47,_48,_49,_50,_51,_52,_53,_54,_55,_56,_57,_58,_59,_60,_61,_62,_63,_64,_65,_66,_67,_68,_69,_70,_71,_72,_73,_74,_75,_76,_77,_78,_79,_80,_81,_82,_83,_84,_85,_86,_87,_88,_89,_90,_91,_92,_93,_94,_95,_96,_97,_98,_99,_100,_101,_102,_103,_104,_105,_106,_107,_108,_109,_110,_111,_112,_113,_114,_115,_116
1309,A03W,N,DSC01309.JPG,6/25/2019 11:25,2018:07:27 16:10:56,2018:07:27 16:10:56,6000 4000 1.00000000 1.00000000,N N N,SONY ILCE-6000 ILCE-6000 v3.20,0.0 [0],4,320,100 CenterWeighted,AperturePriority 0.7 AutoExp,None Normal Normal Normal,CameraModel-CameraSN LensModel-LensSN,90,Parametric Linear,1822.92 3000.00 2000.00,N,57.50 0.50,5 N ,0.50 2000G,1 18 8[+] 0.00 90.00 SOC,0.00004530 GapFr,0.0-5.0-10.0-15.0-20.0-25.0-30.0-35.0-40.0-45.0-50.0-55.0-60.0-65.0-70.0-75.0-80.0-85.0-90.0,0,Moles,-4,3,Yes 5/1/2017 9/30/2017 5 ,No No,NDVI (NIR-B)/(NIR+B),8119143.1,0.778,-1,1,,,,1370.00 0.51 0.15 0.60 1Pixel,RGB 8,COLOR color_pace.CAC  N,1/1/2017,SiteName,FieldOperatorName FieldAssistantName,17:25,1,0,d01ec,PartlyCloudy,_,_,0.00-0.00,M 0.0,0,45.56,-84.7,240,1,4.88,5.3,2.87,3.13,2.78,3.27,2.79,12.24,3.71,3.69,3.52,4.13,3.45,11.52,0,0.77,0.85,0.79,0.79,0.81,1,,,,,,0,0,0,0,2.789,3.709,3.693,3.521,4.128,3.453,,,,,0.0935,0.0771,0.0914,40.95,6.14,47.09,3.83,0.47,4.3,,,,,,,,,,,
1310,A03W,E,DSC01310.JPG,6/25/2019 11:25,2018:07:27 16:11:51,2018:07:27 16:11:51,6000 4000 1.00000000 1.00000000,N N N,SONY ILCE-6000 ILCE-6000 v3.20,0.0 [0],4,320,100 CenterWeighted,AperturePriority 0.7 AutoExp,None Normal Normal Normal,CameraModel-CameraSN LensModel-LensSN,90,Parametric Linear,1822.92 3000.00 2000.00,N,57.50 0.50,5 N ,0.50 2000G,1 18 8[+] 0.00 90.00 SOC,0.00004530 GapFr,0.0-5.0-10.0-15.0-20.0-25.0-30.0-35.0-40.0-45.0-50.0-55.0-60.0-65.0-70.0-75.0-80.0-85.0-90.0,0,Moles,-4,3,Yes 5/1/2017 9/30/2017 5 ,No No,NDVI (NIR-B)/(NIR+B),8766643.9,0.84,-1,1,,,,1370.00 0.51 0.15 0.60 1Pixel,RGB 8,COLOR color_pace.CAC  N,1/1/2017,SiteName,FieldOperatorName FieldAssistantName,17:25,1,0,d01ec,PartlyCloudy,_,_,0.00-0.00,M 0.0,0,45.56,-84.7,240,1,2.7,2.9,3.91,3.92,3.57,5.3,4.04,8.1,5.75,5.89,5.63,8.23,6.04,3.06,31,0.68,0.66,0.64,0.64,0.67,1,,,,,,0,0,0,0,4.043,5.747,5.89,5.628,8.23,6.037,,,,,0.0101,0.0395,0.0139,40.95,6.14,47.09,0.41,0.24,0.66,,,,,,,,,,,
1311,A03W,S,DSC01311.JPG,6/25/2019 11:25,2018:07:27 16:12:55,2018:07:27 16:12:55,6000 4000 1.00000000 1.00000000,N N N,SONY ILCE-6000 ILCE-6000 v3.20,0.0 [0],4,320,100 CenterWeighted,AperturePriority 0.7 AutoExp,None Normal Normal Normal,CameraModel-CameraSN LensModel-LensSN,90,Parametric Linear,1822.92 3000.00 2000.00,N,57.50 0.50,5 N ,0.50 2000G,1 18 8[+] 0.00 90.00 SOC,0.00004530 GapFr,0.0-5.0-10.0-15.0-20.0-25.0-30.0-35.0-40.0-45.0-50.0-55.0-60.0-65.0-70.0-75.0-80.0-85.0-90.0,0,Moles,-4,3,Yes 5/1/2017 9/30/2017 5 ,No No,NDVI (NIR-B)/(NIR+B),9221177.6,0.883,-1,1,,,,1370.00 0.51 0.15 0.60 1Pixel,RGB 8,COLOR color_pace.CAC  N,1/1/2017,SiteName,FieldOperatorName FieldAssistantName,17:25,1,0,d01ec,PartlyCloudy,_,_,0.00-0.00,M 0.0,0,45.56,-84.7,240,1,1.62,1.79,7.04,4.76,4.19,5.02,4.19,7.38,8.82,5.55,5.31,6.68,5.39,5.4,13,0.8,0.86,0.79,0.75,0.78,1,,,,,,0,0,0,0,4.185,8.822,5.548,5.312,6.684,5.388,,,,,0.0191,0.0295,0.0204,40.95,6.14,47.09,0.78,0.18,0.96,,,,,,,,,,,
1312,A03W,W,DSC01312.JPG,6/25/2019 11:25,2018:07:27 16:13:50,2018:07:27 16:13:50,6000 4000 1.00000000 1.00000000,N N N,SONY ILCE-6000 ILCE-6000 v3.20,0.0 [0],4,320,100 CenterWeighted,AperturePriority 0.7 AutoExp,None Normal Normal Normal,CameraModel-CameraSN LensModel-LensSN,90,Parametric Linear,1822.92 3000.00 2000.00,N,57.50 0.50,5 N ,0.50 2000G,1 18 8[+] 0.00 90.00 SOC,0.00004530 GapFr,0.0-5.0-10.0-15.0-20.0-25.0-30.0-35.0-40.0-45.0-50.0-55.0-60.0-65.0-70.0-75.0-80.0-85.0-90.0,0,Moles,-4,3,Yes 5/1/2017 9/30/2017 5 ,No No,NDVI (NIR-B)/(NIR+B),8815014.7,0.844,-1,1,,,,1370.00 0.51 0.15 0.60 1Pixel,RGB 8,COLOR color_pace.CAC  N,1/1/2017,SiteName,FieldOperatorName FieldAssistantName,17:25,1,0,d01ec,PartlyCloudy,_,_,0.00-0.00,M 0.0,0,45.56,-84.7,240,1,2.04,2.2,4.2,4.21,3.71,4.45,3.7,9,5.79,4.96,4.77,5.78,4.7,6.3,0,0.73,0.85,0.78,0.77,0.79,1,,,,,,0,0,0,0,3.697,5.785,4.958,4.767,5.783,4.701,,,,,0.0433,0.0306,0.0417,40.95,6.14,47.09,1.77,0.19,1.96,,,,,,,,,,,
1314,A04E,C,DSC01314.JPG,6/25/2019 11:26,2018:07:27 16:19:59,2018:07:27 16:19:59,6000 4000 1.00000000 1.00000000,N N N,SONY ILCE-6000 ILCE-6000 v3.20,0.0 [0],4,320,100 CenterWeighted,AperturePriority 0.7 AutoExp,None Normal Normal Normal,CameraModel-CameraSN LensModel-LensSN,90,Parametric Linear,1822.92 3000.00 2000.00,N,57.50 0.50,5 N ,0.50 2000G,1 18 8[+] 0.00 90.00 SOC,0.00004530 GapFr,0.0-5.0-10.0-15.0-20.0-25.0-30.0-35.0-40.0-45.0-50.0-55.0-60.0-65.0-70.0-75.0-80.0-85.0-90.0,0,Moles,-4,3,Yes 5/1/2017 9/30/2017 5 ,No No,NDVI (NIR-B)/(NIR+B),8702308.5,0.834,-1,1,,,,1370.00 0.51 0.15 0.60 1Pixel,RGB 8,COLOR color_pace.CAC  N,1/1/2017,SiteName,FieldOperatorName FieldAssistantName,17:25,1,0,d01ec,PartlyCloudy,_,_,0.00-0.00,M 0.0,0,45.56,-84.7,240,1,3.38,3.74,3.68,3.63,3.2,3.55,3.13,14.04,5.35,4.32,4.26,5.2,4.28,9.36,5,0.69,0.84,0.75,0.68,0.73,1,,,,,,0,0,0,0,3.135,5.354,4.316,4.256,5.203,4.277,,,,,0.0223,0.0601,0.0273,40.95,6.14,47.09,0.91,0.37,1.28,,,,,,,,,,,
1315,A04E,N,DSC01315.JPG,6/25/2019 11:26,2018:07:27 16:20:57,2018:07:27 16:20:57,6000 4000 1.00000000 1.00000000,N N N,SONY ILCE-6000 ILCE-6000 v3.20,0.0 [0],4,320,100 CenterWeighted,AperturePriority 0.7 AutoExp,None Normal Normal Normal,CameraModel-CameraSN LensModel-LensSN,90,Parametric Linear,1822.92 3000.00 2000.00,N,57.50 0.50,5 N ,0.50 2000G,1 18 8[+] 0.00 90.00 SOC,0.00004530 GapFr,0.0-5.0-10.0-15.0-20.0-25.0-30.0-35.0-40.0-45.0-50.0-55.0-60.0-65.0-70.0-75.0-80.0-85.0-90.0,0,Moles,-4,3,Yes 5/1/2017 9/30/2017 5 ,No No,NDVI (NIR-B)/(NIR+B),9098861.6,0.872,-1,1,,,,1370.00 0.51 0.15 0.60 1Pixel,RGB 8,COLOR color_pace.CAC  N,1/1/2017,SiteName,FieldOperatorName FieldAssistantName,17:25,1,0,d01ec,PartlyCloudy,_,_,0.00-0.00,M 0.0,0,45.56,-84.7,240,1,1.29,1.33,5.23,4.84,4.45,6.42,4.83,3.78,6.32,5.79,5.93,8.62,6.29,2.34,27,0.83,0.84,0.75,0.74,0.77,1,,,,,,0,0,0,0,4.834,6.321,5.789,5.929,8.624,6.291,,,,,0.0165,0.0152,0.0164,40.95,6.14,47.09,0.68,0.09,0.77,,,,,,,,,,,
1316,A04E,E,DSC01316.JPG,6/25/2019 11:26,2018:07:27 16:22:11,2018:07:27 16:22:11,6000 4000 1.00000000 1.00000000,N N N,SONY ILCE-6000 ILCE-6000 v3.20,0.0 [0],4,320,100 CenterWeighted,AperturePriority 0.7 AutoExp,None Normal Normal Normal,CameraModel-CameraSN LensModel-LensSN,90,Parametric Linear,1822.92 3000.00 2000.00,N,57.50 0.50,5 N ,0.50 2000G,1 18 8[+] 0.00 90.00 SOC,0.00004530 GapFr,0.0-5.0-10.0-15.0-20.0-25.0-30.0-35.0-40.0-45.0-50.0-55.0-60.0-65.0-70.0-75.0-80.0-85.0-90.0,0,Moles,-4,3,Yes 5/1/2017 9/30/2017 5 ,No No,NDVI (NIR-B)/(NIR+B),8590317.5,0.823,-1,1,,,,1370.00 0.51 0.15 0.60 1Pixel,RGB 8,COLOR color_pace.CAC  N,1/1/2017,SiteName,FieldOperatorName FieldAssistantName,17:25,1,0,d01ec,PartlyCloudy,_,_,0.00-0.00,M 0.0,0,45.56,-84.7,240,1,2.23,2.31,3.36,4.52,4.13,6.62,4.79,3.24,3.59,5.2,5,7.85,5.61,1.44,21,0.93,0.87,0.83,0.84,0.85,1,,,,,,0,0,0,0,4.789,3.595,5.2,5.002,7.853,5.614,,,,,0.0157,0.0248,0.0169,40.95,6.14,47.09,0.64,0.15,0.79,,,,,,,,,,,
1317,A04E,S,DSC01317.JPG,6/25/2019 11:26,2018:07:27 16:23:08,2018:07:27 16:23:08,6000 4000 1.00000000 1.00000000,N N N,SONY ILCE-6000 ILCE-6000 v3.20,0.0 [0],4,320,100 CenterWeighted,AperturePriority 0.7 AutoExp,None Normal Normal Normal,CameraModel-CameraSN LensModel-LensSN,90,Parametric Linear,1822.92 3000.00 2000.00,N,57.50 0.50,5 N ,0.50 2000G,1 18 8[+] 0.00 90.00 SOC,0.00004530 GapFr,0.0-5.0-10.0-15.0-20.0-25.0-30.0-35.0-40.0-45.0-50.0-55.0-60.0-65.0-70.0-75.0-80.0-85.0-90.0,0,Moles,-4,3,Yes 5/1/2017 9/30/2017 5 ,No No,NDVI (NIR-B)/(NIR+B),8260449.1,0.791,-1,1,,,,1370.00 0.51 0.15 0.60 1Pixel,RGB 8,COLOR color_pace.CAC  N,1/1/2017,SiteName,FieldOperatorName FieldAssistantName,17:25,1,0,d01ec,PartlyCloudy,_,_,0.00-0.00,M 0.0,0,45.56,-84.7,240,1,3.71,3.98,4.52,3.74,3.43,5.41,4.04,7.02,5.66,4.31,4.12,6.45,4.76,5.94,8,0.8,0.87,0.83,0.84,0.85,1,,,,,,0,0,0,0,4.042,5.659,4.311,4.124,6.447,4.764,,,,,0.0338,0.0528,0.0362,40.95,6.14,47.09,1.38,0.32,1.71,,,,,,,,,,,
1318,A04E,W,DSC01318.JPG,6/25/2019 11:26,2018:07:27 16:24:26,2018:07:27 16:24:26,6000 4000 1.00000000 1.00000000,N N N,SONY ILCE-6000 ILCE-6000 v3.20,0.0 [0],4,320,100 CenterWeighted,AperturePriority 0.7 AutoExp,None Normal Normal Normal,CameraModel-CameraSN LensModel-LensSN,90,Parametric Linear,1822.92 3000.00 2000.00,N,57.50 0.50,5 N ,0.50 2000G,1 18 8[+] 0.00 90.00 SOC,0.00004530 GapFr,0.0-5.0-10.0-15.0-20.0-25.0-30.0-35.0-40.0-45.0-50.0-55.0-60.0-65.0-70.0-75.0-80.0-85.0-90.0,0,Moles,-4,3,Yes 5/1/2017 9/30/2017 5 ,No No,NDVI (NIR-B)/(NIR+B),8457451.3,0.81,-1,1,,,,1370.00 0.51 0.15 0.60 1Pixel,RGB 8,COLOR color_pace.CAC  N,1/1/2017,SiteName,FieldOperatorName FieldAssistantName,17:25,1,0,d01ec,PartlyCloudy,_,_,0.00-0.00,M 0.0,0,45.56,-84.7,240,1,3.31,3.61,3.79,3.8,3.38,4.48,3.61,9,4.47,5.04,5.11,7.49,5.5,2.52,28,0.85,0.75,0.66,0.6,0.66,1,,,,,,0,0,0,0,3.605,4.474,5.037,5.112,7.488,5.5,,,,,0.0141,0.0532,0.0192,40.95,6.14,47.09,0.58,0.33,0.9,,,,,,,,,,,
1321,A04W,C,DSC01321.JPG,6/25/2019 11:27,2018:07:27 16:27:12,2018:07:27 16:27:12,6000 4000 1.00000000 1.00000000,N N N,SONY ILCE-6000 ILCE-6000 v3.20,0.0 [0],4,320,100 CenterWeighted,AperturePriority 0.7 AutoExp,None Normal Normal Normal,CameraModel-CameraSN LensModel-LensSN,90,Parametric Linear,1822.92 3000.00 2000.00,N,57.50 0.50,5 N ,0.50 2000G,1 18 8[+] 0.00 90.00 SOC,0.00004530 GapFr,0.0-5.0-10.0-15.0-20.0-25.0-30.0-35.0-40.0-45.0-50.0-55.0-60.0-65.0-70.0-75.0-80.0-85.0-90.0,0,Moles,-4,3,Yes 5/1/2017 9/30/2017 5 ,No No,NDVI (NIR-B)/(NIR+B),8470954.3,0.811,-1,1,,,,1370.00 0.51 0.15 0.60 1Pixel,RGB 8,COLOR color_pace.CAC  N,1/1/2017,SiteName,FieldOperatorName FieldAssistantName,17:25,1,0,d01ec,PartlyCloudy,_,_,0.00-0.00,M 0.0,0,45.56,-84.7,240,1,1.93,1.98,4.62,4.62,4.34,7.05,5.03,1.44,5.65,5.88,5.74,8.86,6.14,1.44,40,0.82,0.78,0.76,0.8,0.82,1,,,,,,0,0,0,0,5.033,5.649,5.882,5.739,8.863,6.142,,,,,0.0361,0.021,0.0341,40.95,6.14,47.09,1.48,0.13,1.61,,,,,,,,,,,
1322,A04W,N,DSC01322.JPG,6/25/2019 11:27,2018:07:27 16:27:43,2018:07:27 16:27:43,6000 4000 1.00000000 1.00000000,N N N,SONY ILCE-6000 ILCE-6000 v3.20,0.0 [0],4,320,100 CenterWeighted,AperturePriority 0.7 AutoExp,None Normal Normal Normal,CameraModel-CameraSN LensModel-LensSN,90,Parametric Linear,1822.92 3000.00 2000.00,N,57.50 0.50,5 N ,0.50 2000G,1 18 8[+] 0.00 90.00 SOC,0.00004530 GapFr,0.0-5.0-10.0-15.0-20.0-25.0-30.0-35.0-40.0-45.0-50.0-55.0-60.0-65.0-70.0-75.0-80.0-85.0-90.0,0,Moles,-4,3,Yes 5/1/2017 9/30/2017 5 ,No No,NDVI (NIR-B)/(NIR+B),8423518.4,0.807,-1,1,,,,1370.00 0.51 0.15 0.60 1Pixel,RGB 8,COLOR color_pace.CAC  N,1/1/2017,SiteName,FieldOperatorName FieldAssistantName,17:25,1,0,d01ec,PartlyCloudy,_,_,0.00-0.00,M 0.0,0,45.56,-84.7,240,1,2.2,2.35,4.01,4.15,3.65,4.73,3.8,7.74,4.97,4.6,4.23,5.69,4.49,6.12,4,0.81,0.9,0.86,0.83,0.85,1,,,,,,0,0,0,0,3.795,4.97,4.597,4.233,5.69,4.486,,,,,0.0154,0.0321,0.0176,40.95,6.14,47.09,0.63,0.2,0.83,,,,,,,,,,,
1323,A04W,E,DSC01323.JPG,6/25/2019 11:27,2018:07:27 16:28:32,2018:07:27 16:28:32,6000 4000 1.00000000 1.00000000,N N N,SONY ILCE-6000 ILCE-6000 v3.20,0.0 [0],4,320,100 CenterWeighted,AperturePriority 0.7 AutoExp,None Normal Normal Normal,CameraModel-CameraSN LensModel-LensSN,90,Parametric Linear,1822.92 3000.00 2000.00,N,57.50 0.50,5 N ,0.50 2000G,1 18 8[+] 0.00 90.00 SOC,0.00004530 GapFr,0.0-5.0-10.0-15.0-20.0-25.0-30.0-35.0-40.0-45.0-50.0-55.0-60.0-65.0-70.0-75.0-80.0-85.0-90.0,0,Moles,-4,3,Yes 5/1/2017 9/30/2017 5 ,No No,NDVI (NIR-B)/(NIR+B),8521596.4,0.816,-1,1,,,,1370.00 0.51 0.15 0.60 1Pixel,RGB 8,COLOR color_pace.CAC  N,1/1/2017,SiteName,FieldOperatorName FieldAssistantName,17:25,1,0,d01ec,PartlyCloudy,_,_,0.00-0.00,M 0.0,0,45.56,-84.7,240,1,1.97,2.06,4.16,4.23,3.83,4.93,3.9,7.74,4.33,4.59,4.36,5.83,4.49,6.12,2,0.96,0.92,0.88,0.85,0.87,1,,,,,,0,0,0,0,3.902,4.329,4.589,4.356,5.83,4.486,,,,,0.0348,0.024,0.0334,40.95,6.14,47.09,1.43,0.15,1.57,,,,,,,,,,,
1324,A04W,S,DSC01324.JPG,6/25/2019 11:27,2018:07:27 16:29:23,2018:07:27 16:29:23,6000 4000 1.00000000 1.00000000,N N N,SONY ILCE-6000 ILCE-6000 v3.20,0.0 [0],4,320,100 CenterWeighted,AperturePriority 0.7 AutoExp,None Normal Normal Normal,CameraModel-CameraSN LensModel-LensSN,90,Parametric Linear,1822.92 3000.00 2000.00,N,57.50 0.50,5 N ,0.50 2000G,1 18 8[+] 0.00 90.00 SOC,0.00004530 GapFr,0.0-5.0-10.0-15.0-20.0-25.0-30.0-35.0-40.0-45.0-50.0-55.0-60.0-65.0-70.0-75.0-80.0-85.0-90.0,0,Moles,-4,3,Yes 5/1/2017 9/30/2017 5 ,No No,NDVI (NIR-B)/(NIR+B),8561174.1,0.82,-1,1,,,,1370.00 0.51 0.15 0.60 1Pixel,RGB 8,COLOR color_pace.CAC  N,1/1/2017,SiteName,FieldOperatorName FieldAssistantName,17:25,1,0,d01ec,PartlyCloudy,_,_,0.00-0.00,M 0.0,0,45.56,-84.7,240,1,2.02,2.12,4.49,4.22,3.79,4.67,3.76,8.46,5.77,4.77,4.59,5.92,4.61,6.48,2,0.78,0.88,0.83,0.79,0.82,1,,,,,,0,0,0,0,3.756,5.775,4.769,4.591,5.916,4.607,,,,,0.0157,0.0268,0.0171,40.95,6.14,47.09,0.64,0.16,0.81,,,,,,,,,,,
1325,A04W,W,DSC01325.JPG,6/25/2019 11:27,2018:07:27 16:30:33,2018:07:27 16:30:33,6000 4000 1.00000000 1.00000000,N N N,SONY ILCE-6000 ILCE-6000 v3.20,0.0 [0],4,320,100 CenterWeighted,AperturePriority 0.7 AutoExp,None Normal Normal Normal,CameraModel-CameraSN LensModel-LensSN,90,Parametric Linear,1822.92 3000.00 2000.00,N,57.50 0.50,5 N ,0.50 2000G,1 18 8[+] 0.00 90.00 SOC,0.00004530 GapFr,0.0-5.0-10.0-15.0-20.0-25.0-30.0-35.0-40.0-45.0-50.0-55.0-60.0-65.0-70.0-75.0-80.0-85.0-90.0,0,Moles,-4,3,Yes 5/1/2017 9/30/2017 5 ,No No,NDVI (NIR-B)/(NIR+B),8265828.6,0.792,-1,1,,,,1370.00 0.51 0.15 0.60 1Pixel,RGB 8,COLOR color_pace.CAC  N,1/1/2017,SiteName,FieldOperatorName FieldAssistantName,17:25,1,0,d01ec,PartlyCloudy,_,_,0.00-0.00,M 0.0,0,45.56,-84.7,240,1,2.69,2.82,3.39,3.89,3.46,4.38,3.51,7.56,4.61,4.31,3.99,5.04,4.06,7.74,0,0.73,0.9,0.87,0.87,0.87,1,,,,,,0,0,0,0,3.514,4.615,4.314,3.993,5.038,4.059,,,,,0.0315,0.0341,0.0319,40.95,6.14,47.09,1.29,0.21,1.5,,,,,,,,,,,
1326,A01E,C,DSC01326.JPG,6/25/2019 11:27,2018:07:27 16:38:09,2018:07:27 16:38:09,6000 4000 1.00000000 1.00000000,N N N,SONY ILCE-6000 ILCE-6000 v3.20,0.0 [0],4,320,100 CenterWeighted,AperturePriority 0.7 AutoExp,None Normal Normal Normal,CameraModel-CameraSN LensModel-LensSN,90,Parametric Linear,1822.92 3000.00 2000.00,N,57.50 0.50,5 N ,0.50 2000G,1 18 8[+] 0.00 90.00 SOC,0.00004530 GapFr,0.0-5.0-10.0-15.0-20.0-25.0-30.0-35.0-40.0-45.0-50.0-55.0-60.0-65.0-70.0-75.0-80.0-85.0-90.0,0,Moles,-4,3,Yes 5/1/2017 9/30/2017 5 ,No No,NDVI (NIR-B)/(NIR+B),8305663.5,0.796,-1,1,,,,1370.00 0.51 0.15 0.60 1Pixel,RGB 8,COLOR color_pace.CAC  N,1/1/2017,SiteName,FieldOperatorName FieldAssistantName,17:25,1,0,d01ec,PartlyCloudy,_,_,0.00-0.00,M 0.0,0,45.56,-84.7,240,1,4.37,4.87,4.33,3.39,2.96,3.15,2.86,10.44,5.23,4.04,3.74,4.19,3.69,8.46,0,0.83,0.84,0.79,0.75,0.77,1,,,,,,0,0,0,0,2.856,5.234,4.044,3.74,4.193,3.692,,,,,0.0447,0.0813,0.0495,40.95,6.14,47.09,1.83,0.5,2.33,,,,,,,,,,,
1329,A01E,N,DSC01329.JPG,6/25/2019 11:28,2018:07:27 16:39:08,2018:07:27 16:39:08,6000 4000 1.00000000 1.00000000,N N N,SONY ILCE-6000 ILCE-6000 v3.20,0.0 [0],4,320,100 CenterWeighted,AperturePriority 0.7 AutoExp,None Normal Normal Normal,CameraModel-CameraSN LensModel-LensSN,90,Parametric Linear,1822.92 3000.00 2000.00,N,57.50 0.50,5 N ,0.50 2000G,1 18 8[+] 0.00 90.00 SOC,0.00004530 GapFr,0.0-5.0-10.0-15.0-20.0-25.0-30.0-35.0-40.0-45.0-50.0-55.0-60.0-65.0-70.0-75.0-80.0-85.0-90.0,0,Moles,-4,3,Yes 5/1/2017 9/30/2017 5 ,No No,NDVI (NIR-B)/(NIR+B),8629242.7,0.827,-1,1,,,,1370.00 0.51 0.15 0.60 1Pixel,RGB 8,COLOR color_pace.CAC  N,1/1/2017,SiteName,FieldOperatorName FieldAssistantName,17:25,1,0,d01ec,PartlyCloudy,_,_,0.00-0.00,M 0.0,0,45.56,-84.7,240,1,4.26,4.69,3.56,3.33,2.93,3.57,3.04,12.06,4.72,4.01,4.08,5.65,4.52,8.1,13,0.75,0.83,0.72,0.63,0.67,1,,,,,,0,0,0,0,3.044,4.718,4.012,4.082,5.651,4.516,,,,,0.1932,0.0722,0.1774,40.95,6.14,47.09,7.91,0.44,8.35,,,,,,,,,,,
1330,A01E,E,DSC01330.JPG,6/25/2019 11:28,2018:07:27 16:40:33,2018:07:27 16:40:33,6000 4000 1.00000000 1.00000000,N N N,SONY ILCE-6000 ILCE-6000 v3.20,0.0 [0],4,320,100 CenterWeighted,AperturePriority 0.7 AutoExp,None Normal Normal Normal,CameraModel-CameraSN LensModel-LensSN,90,Parametric Linear,1822.92 3000.00 2000.00,N,57.50 0.50,5 N ,0.50 2000G,1 18 8[+] 0.00 90.00 SOC,0.00004530 GapFr,0.0-5.0-10.0-15.0-20.0-25.0-30.0-35.0-40.0-45.0-50.0-55.0-60.0-65.0-70.0-75.0-80.0-85.0-90.0,0,Moles,-4,3,Yes 5/1/2017 9/30/2017 5 ,No No,NDVI (NIR-B)/(NIR+B),7711619.1,0.739,-1,1,,,,1370.00 0.51 0.15 0.60 1Pixel,RGB 8,COLOR color_pace.CAC  N,1/1/2017,SiteName,FieldOperatorName FieldAssistantName,17:25,1,0,d01ec,PartlyCloudy,_,_,0.00-0.00,M 0.0,0,45.56,-84.7,240,1,5.33,5.75,2.95,3,2.7,3.3,2.78,11.34,3.34,3.5,3.3,4.17,3.41,10.26,1,0.88,0.86,0.82,0.79,0.81,1,,,,,,0,0,0,0,2.779,3.342,3.504,3.305,4.171,3.414,,,,,0.0569,0.0804,0.06,40.95,6.14,47.09,2.33,0.49,2.83,,,,,,,,,,,
1331,A01E,S,DSC01331.JPG,6/25/2019 11:28,2018:07:27 16:42:00,2018:07:27 16:42:00,6000 4000 1.00000000 1.00000000,N N N,SONY ILCE-6000 ILCE-6000 v3.20,0.0 [0],4,320,100 CenterWeighted,AperturePriority 0.3 AutoExp,None Normal Normal Normal,CameraModel-CameraSN LensModel-LensSN,90,Parametric Linear,1822.92 3000.00 2000.00,N,57.50 0.50,5 N ,0.50 2000G,1 18 8[+] 0.00 90.00 SOC,0.00004530 GapFr,0.0-5.0-10.0-15.0-20.0-25.0-30.0-35.0-40.0-45.0-50.0-55.0-60.0-65.0-70.0-75.0-80.0-85.0-90.0,0,Moles,-4,3,Yes 5/1/2017 9/30/2017 5 ,No No,NDVI (NIR-B)/(NIR+B),8840509.1,0.847,-1,1,,,,1370.00 0.51 0.15 0.60 1Pixel,RGB 8,COLOR color_pace.CAC  N,1/1/2017,SiteName,FieldOperatorName FieldAssistantName,17:25,1,0,d01ec,PartlyCloudy,_,_,0.00-0.00,M 0.0,0,45.56,-84.7,240,1,3.67,4.09,3.35,3.61,3.1,3.54,3.14,11.52,4.48,4.78,4.62,5.68,4.63,5.94,8,0.75,0.76,0.67,0.62,0.68,1,,,,,,0,0,0,0,3.144,4.485,4.777,4.624,5.678,4.627,,,,,0.124,0.0668,0.1165,40.95,6.14,47.09,5.08,0.41,5.49,,,,,,,,,,,
1332,A01E,W,DSC01332.JPG,6/25/2019 11:28,2018:07:27 16:43:13,2018:07:27 16:43:13,6000 4000 1.00000000 1.00000000,N N N,SONY ILCE-6000 ILCE-6000 v3.20,0.0 [0],4,320,100 CenterWeighted,AperturePriority 0.3 AutoExp,None Normal Normal Normal,CameraModel-CameraSN LensModel-LensSN,90,Parametric Linear,1822.92 3000.00 2000.00,N,57.50 0.50,5 N ,0.50 2000G,1 18 8[+] 0.00 90.00 SOC,0.00004530 GapFr,0.0-5.0-10.0-15.0-20.0-25.0-30.0-35.0-40.0-45.0-50.0-55.0-60.0-65.0-70.0-75.0-80.0-85.0-90.0,0,Moles,-4,3,Yes 5/1/2017 9/30/2017 5 ,No No,NDVI (NIR-B)/(NIR+B),8577483.4,0.822,-1,1,,,,1370.00 0.51 0.15 0.60 1Pixel,RGB 8,COLOR color_pace.CAC  N,1/1/2017,SiteName,FieldOperatorName FieldAssistantName,17:25,1,0,d01ec,PartlyCloudy,_,_,0.00-0.00,M 0.0,0,45.56,-84.7,240,1,3.16,3.44,3.9,3.73,3.34,3.95,3.33,10.8,4.57,4.41,4.35,5.17,4.28,8.1,0,0.85,0.85,0.77,0.76,0.78,1,,,,,,0,0,0,0,3.331,4.565,4.405,4.349,5.167,4.276,,,,,0.1011,0.0493,0.0944,40.95,6.14,47.09,4.14,0.3,4.44,,,,,,,,,,,
